appr_statusid,assignedtime,categoryid,close_comments,closeaccepted,closurecodeid,editing_status,closurecomments,editorid,hasattachment,haslinkedrequest,impactdetails,impactid,isfcr,isescalated,is_fr_overdue,isoverdue,isread,itemid,last_tech_update,levelid,linkcomments,linkedworkorderid,notificationstatus,ownerid,priorityid,reopened,req_chat_type,reqapproval,requesttypeid,shownotestotech,statusid,subcategoryid,unrepliedcount,urgencyid,workorderid
,1539091107663,2405,,NO,,0,,,0,0,,,0,0,0,0,1,,1539091107663,,,,,6609,3,0,0,0,,0,3,,,,5148
,1539094017725,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539094017741,,,,,13805,4,0,0,0,,0,3,,,,5153
,1539095221021,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1539095221037,,,,,13805,3,0,0,0,,0,3,,,,5128
,1539097122800,2405,,NO,,0,,,0,0,,,0,0,0,0,1,,1539097122800,,,,,6609,3,0,0,0,,0,3,5403,,,5156
,1539157778519,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1539157778519,,,,,11102,3,0,0,0,,0,3,6301,,,5113
,1539159836705,6601,,NO,,0,,,0,0,,,0,0,0,0,1,,1537814572164,,,,,13805,3,0,0,0,,0,3,,,,4914
,1539172858730,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539172858746,,,,,13805,4,0,0,0,,0,3,,,,5157
,1539177645400,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1539177645416,,,,,9601,2,0,0,0,,0,3,1501,,,4762
,1539244923837,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1539244923837,,,,,18301,2,0,0,0,,0,3,1501,,,5170
,1539248306082,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1542896920056,,,,,18901,4,0,0,0,,0,3,,,,5160
,1539254607507,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539254607523,,,,,11102,4,0,0,0,,0,3,,,,5168
,1539255757336,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539255757352,,,,,11102,4,0,0,0,,0,3,,,,5171
,1539256436775,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539256436791,,,,,11102,4,0,0,0,,0,3,3301,,,5162
,1539268455508,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1539268455524,,,,,13805,3,0,0,0,,0,3,,,,5165
,1539270635649,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1539270635665,,,,,11401,4,0,0,0,,0,3,,,,5174
,1539270934313,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539270934329,,,,,18901,3,0,0,0,,0,3,3301,,,5172
,1539271958668,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1539271958684,,,,,13805,3,0,0,0,,0,3,,,,5176
,1539585577495,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1539585577573,,,,,14108,4,0,0,0,,0,3,,,,5122
,1539588988661,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539588988693,,,,,13805,4,0,0,0,,0,3,3301,,,5177
,1539589142390,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539589142390,,,,,13805,4,0,0,0,,0,3,3301,,,5178
,1539589352051,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539589352051,,,,,13805,3,0,0,0,,0,3,3904,,,5151
,1539604960097,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1539604960113,,,,,13805,3,0,0,0,,0,3,,,,5129
,1539682242267,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539682242267,,,,,13805,3,0,0,0,,0,3,3301,,,5182
,1539685829490,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539685829490,,,,,13805,3,0,0,0,,0,3,3301,,,5184
,1539699438987,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539699439049,,,,,18901,3,0,0,0,,0,3,3902,,,5187
,1539700578898,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1539700578898,,,,,13801,3,0,0,0,,0,3,1502,,,5119
,1539700613633,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1539700613633,,,,,13801,4,0,0,0,,0,3,1501,,,5164
,1539701195121,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1541407333943,,,,,13801,3,0,0,0,,0,3,1501,,,5188
,1539702312496,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1539702312496,,,,,13801,3,0,0,0,,0,3,1503,,,5189
,1539703083816,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1539703083816,,,,,13805,3,0,0,0,,0,3,,,,5131
,1539703257604,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1539703257636,,,,,13805,3,0,0,0,,0,3,,,,5190
,1539762882177,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1539762882192,,,,,13801,4,0,0,0,,0,3,1501,,,5193
,1539764465701,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1539764465701,,,,,13801,4,0,0,0,,0,3,1501,,,5194
,1539771851752,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539771851752,,,,,18901,3,0,0,0,,0,3,3301,,,5191
,1539772548507,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1539772548507,,,,,14108,4,0,0,0,,0,3,,,,5146
,1539778613765,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1539778613796,,,,,13805,3,0,0,0,,0,3,,,,5199
,1539790594347,2406,,NO,,0,,,1,0,,,0,0,0,0,1,,1542623389250,,,,,18901,4,0,0,0,,0,3,,,,4987
,1539855817508,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1541494708419,,,,TECH_REPLY,7811,3,0,0,0,,0,3,1501,,,5192
,1539863057170,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1539863057170,,,,,13801,4,0,0,0,,0,3,1501,,,5214
,1539863119751,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1539863119767,,,,,18901,3,0,0,0,,0,3,3301,,,5202
,1539864057334,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1539864057350,,,,,13805,4,0,0,0,,0,3,19,,,5197
,1539864201340,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1539864201340,,,,,13805,4,0,0,0,,0,3,3602,,,5196
,1539864526554,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539864526570,,,,,18901,4,0,0,0,,0,3,3902,,,5203
,1539864890659,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539864890674,,,,,18901,3,0,0,0,,0,3,3902,,,5215
,1539865376363,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1539865376378,,,,,13805,3,0,0,0,,0,3,,,,5183
,1539865456459,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539865456475,,,,,18901,3,0,0,0,,0,3,3903,,,5173
,1539865786203,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1539865786219,,,,,13805,3,0,0,0,,0,3,3603,,,5200
,1539873619839,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1542904194978,,,,,13805,3,0,0,0,,0,3,,,,5166
,1539875348839,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1539875348854,,,,,13805,3,0,0,0,,0,3,3602,,,5218
,1539875627728,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1539875627728,,,,,13805,3,0,0,0,,0,3,,,,5219
,1539877055807,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1539877055823,,,,,13805,3,0,0,0,,0,3,,,,5221
,1539934928513,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539934928513,,,,,13805,4,0,0,0,,0,3,,,,5222
,1539935269938,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539935269938,,,,,13805,4,0,0,0,,0,3,,,,5175
,1539935302846,2406,,NO,,0,,,1,0,,,0,0,0,0,1,,1556555734977,,,,,18901,3,1,0,0,,0,3,,,,5224
,1539935521416,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1539935521432,,,,,13805,4,0,0,0,,0,3,,,,5186
,1539947768349,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1539947768365,,,,,13805,3,0,0,0,,0,3,,,,5130
,1539948277321,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1539948277321,,,,,13805,3,0,0,0,,0,3,,,,4808
,1539957013893,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1539957013893,,,,,11401,3,0,0,0,,0,3,,,,5230
,1539957256006,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1539957256006,,,,,11401,4,0,0,0,,0,3,,,,5231
,1539957769581,6901,,NO,,0,,,0,0,,,0,0,0,0,1,,1539957769581,,,,,11401,4,0,0,0,,0,3,,,,5080
,1539958276486,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1539958276564,,,,,11401,3,0,0,0,,0,3,,,,5232
,1539959469335,601,,NO,,0,,,0,0,,,0,0,0,0,1,,1539959469335,,,,,11401,3,0,0,0,,0,3,,,,5233
,1540194184097,3901,,NO,,0,,,0,0,,,0,0,1,0,1,,1554367415219,,,,,17101,,0,0,0,,0,3,,,,5158
,1540194454545,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1554367410453,,,,,17101,,0,0,0,,0,3,,,,5179
,1540197272186,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540197272186,,,,,18301,3,0,0,0,,0,3,3001,,,5228
,1540203543233,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1540203543248,,,,,13805,3,0,0,0,,0,3,,,,5213
,1540204955402,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1540204955402,,,,,14102,3,0,0,0,,0,3,,,,5211
,1540205556969,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1540205556985,,,,,14102,3,0,0,0,,0,3,,,,5181
,1540214871577,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1540214871577,,,,,14102,3,0,0,0,,1,3,,,,5212
,1540220468099,5701,,NO,,0,,,1,0,,,0,0,0,0,1,,1540220468115,,,,,18901,4,0,0,0,,0,3,,,,5167
,1540220493647,2,,NO,,0,,,1,0,,,0,0,0,0,1,,1541593283171,,,,,18901,3,0,0,0,,0,3,,,,5161
,1540220555620,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1542963923943,,,,,18901,3,0,0,0,,0,3,,,,5070
,1540220640375,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1540220640406,,,,,11401,3,0,0,0,,0,3,601,,,4982
,1540221655244,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1540221655244,,,,,13805,3,0,0,0,,0,3,3902,,,5206
,1540221846907,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1540221846923,,,,,13805,4,0,0,0,,0,3,,,,5239
,1540221961192,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1540221961208,,,,,13805,4,0,0,0,,0,3,3902,,,5225
,1540290610347,6601,,NO,,0,,,0,0,,,0,0,0,0,1,,1545052022539,,,,,11102,4,0,0,0,,0,3,5702,,,5093
,1540296536445,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1540296536662,,,,,13805,3,0,0,0,,0,3,,,,5242
,1540301426224,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1540301426224,,,,,14102,3,0,0,0,,0,3,,,,5216
,1540301473992,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1540301473992,,,,,14102,3,0,0,0,,0,3,,,,5217
,1540306659578,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1540306659578,,,,,301,2,0,0,0,,0,3,,,,5235
,1540379622490,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1540379622506,,,,,13805,4,0,0,0,,0,3,3301,,,5249
,1540391045566,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1540391045581,,,,,18901,4,0,0,0,,0,3,3902,,,5245
,1540393537115,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1541008878338,,,,,14102,3,0,0,0,,0,3,,,,5247
,1540393543021,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1569852310597,,,,,14102,3,0,0,0,,0,3,,,,5248
,1540393963907,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540393963953,,,,,18301,2,0,0,0,,0,3,1503,,,5205
,1540396332366,901,,NO,,0,,,0,0,,,0,0,0,0,0,,1541429051962,,,,,18901,3,0,0,0,,0,3,3902,,,5210
,1540397362073,6302,,NO,,0,,,0,0,,,0,0,0,0,1,,1542623022767,,,,,18901,3,0,0,0,,0,3,,,,5253
,1540460420182,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569921498450,,,,TECH_REPLY,16503,,0,0,0,,0,3,1503,,,5254
,1540463732437,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1540463732437,,,,,18901,3,0,0,0,,0,3,3902,,,5256
,1540464104997,3903,,NO,,0,,,0,0,,,0,0,0,0,1,,1562595130813,,,,TECH_REPLY,16503,,0,0,0,,0,3,2702,,,5255
,1540468241112,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540468241128,,,,,13801,3,0,0,0,,0,3,1503,,,5159
,1540469467233,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540469467233,,,,,18301,4,0,0,0,,0,3,1501,,,5257
,1540469543470,2702,,NO,,0,,,1,0,,,0,0,0,0,0,,1540469543486,,,,,18301,4,0,0,0,,0,3,1501,,,5209
,1540469589894,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1540469589910,,,,,18301,2,0,0,0,,0,3,1501,,,5208
,1540469640224,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1540469640224,,,,,18301,3,0,0,0,,0,3,3310,,,5185
,1540469697975,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1540469697975,,,,,18301,2,0,0,0,,0,3,1501,,,5180
,1540469773757,2702,,NO,,0,,,1,0,,,0,0,0,0,0,,1540469773757,,,,,18301,3,0,0,0,,0,3,1501,,,5105
,1540469808570,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1540469808570,,,,,18301,3,0,0,0,,0,3,1503,,,5234
,1540470204977,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540470204993,,,,,13801,4,0,0,0,,0,3,1501,,,5258
,1540470820500,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540470820516,,,,,13801,4,0,0,0,,0,3,1501,,,5259
,1540471055720,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540471055720,,,,,13801,3,0,0,0,,0,3,1503,,,5260
,1540471249846,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540471249846,,,,,13801,4,0,0,0,,0,3,1503,,,5261
,1540471308877,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1540990903870,,,,,13801,4,0,0,0,,0,3,1501,,,5246
,1540471708368,2702,,NO,,0,,,1,0,,,0,0,0,0,0,,1540471708368,,,,,18301,3,0,0,0,,0,3,1501,,,5241
,1540471800700,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540471800716,,,,,13801,3,0,0,0,,0,3,1503,,,5227
,1540471836468,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540471836468,,,,,13801,4,0,0,0,,0,3,1501,,,5226
,1540471926599,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540471926599,,,,,13801,3,0,0,0,,0,3,1503,,,5155
,1540472907364,5101,,NO,,0,,,0,0,,,0,0,0,0,1,,1540472907364,,,,,13801,4,0,0,0,,0,3,3608,,,5081
,1540479300385,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1540991674002,,,,,18901,3,0,0,0,,0,3,,,,5236
,1540480360936,4801,,NO,,0,,,0,0,,,0,0,0,0,1,,1540480360936,,,,,13805,3,0,0,0,,0,3,3307,,,5251
,1540480403219,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540480403219,,,,,18301,3,0,0,0,,0,3,1501,,,5263
,1540480793779,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1540480793779,,,,,13805,3,0,0,0,,0,3,,,,5201
,1540480874579,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1542896110531,,,,,13805,4,0,0,0,,0,3,,,,5220
,1540480970785,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1540480970801,,,,,13805,3,0,0,0,,0,3,8,,,5252
,1540481158947,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1540481158947,,,,,13805,3,0,0,0,,0,3,,,,5250
,1540550270949,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1540550270949,,,,,18901,3,0,0,0,,0,3,,,,5243
,1540550297075,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540550297091,,,,,13801,3,0,0,0,,0,3,1501,,,5265
,1540550345264,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1541007666267,,,,,14102,3,0,0,0,,0,3,,,,5266
,1540558072573,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540558072573,,,,,18301,3,0,0,0,,0,3,3310,,,5268
,1540558211687,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540558211687,,,,,13801,3,0,0,0,,0,3,3310,,,5267
,1540632704293,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1540632704293,,,,,11401,3,0,0,0,,0,3,,,,5270
,1540803896344,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1540803896344,,,,,13805,4,0,0,0,,0,3,3301,,,5269
,1540810039398,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1540810039398,,,,,18301,2,0,0,0,,0,3,1503,,,5272
,1540810775126,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1540810775126,,,,,14102,4,0,0,0,,0,3,,,,5264
,1540821507105,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1540821507121,,,,,14102,3,0,0,0,,0,3,,,,5238
,1540821678626,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1540821678641,,,,,13805,4,0,0,0,,0,3,,,,5262
,1540821736096,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1540821736096,,,,,14102,3,0,0,0,,0,3,,,,5244
,1540822800256,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1540822800256,,,,,13805,4,0,0,0,,0,3,3301,,,5273
,1540823145065,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1540823145081,,,,,11102,3,0,0,0,,1,3,3902,,,5229
,1540881706549,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1540881706690,,,,,9003,3,0,0,0,,0,3,1503,,,5152
,1540894363107,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1540894363107,,,,,14102,4,0,0,0,,0,3,,,,5276
,1540895124079,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1540895124079,,,,,14102,4,0,0,0,,0,3,,,,5275
,1540899645003,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1540899645003,,,,,13801,3,0,0,0,,0,3,1501,,,5278
,1540905152563,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540905152563,,,,,18301,2,0,0,0,,0,3,3310,,,5279
,1540905357273,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540905357273,,,,,13801,3,0,0,0,,0,3,1503,,,5204
,1540906047684,601,,NO,,0,,,0,0,,,0,0,0,0,1,,1541507979356,,,,,18901,4,0,0,0,,0,3,3305,,,5280
,1540908020135,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1540908020135,,,,,11102,3,0,0,0,,0,3,,,,5237
,1540916397983,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1541003455040,,,,,13805,4,0,0,0,,0,3,5,,,5277
,1540916593974,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1540992013107,,,,,13801,3,0,0,0,,0,3,1501,,,5282
,1540974883970,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1540978620303,,,,,13805,4,0,0,0,,0,3,3301,,,5283
,1540975857923,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1540975857955,,,,,13805,3,0,0,0,,0,3,8,,,5207
,1540981915788,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1540998638959,,,,,14102,3,0,0,0,,0,3,,,,5281
,1540990401055,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1541681856508,,,,,13805,3,0,0,0,,0,3,8,,,5284
,1540991991044,601,,NO,,0,,,0,0,,,0,0,0,0,1,,1540992109986,,,,,11102,2,0,0,0,,0,3,,,,5285
,1540992243334,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1542116962109,,,,,13801,3,0,0,0,,0,3,1503,,,5286
,1540992419916,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1541425294116,,,,,13801,3,0,0,0,,0,3,1503,,,5287
,1540993811931,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1541003367427,,,,,13805,4,0,0,0,,0,3,3903,,,5288
,1541003253016,901,,NO,,0,,,0,0,,,0,0,0,0,0,,1541163107984,,,,,13805,4,0,0,0,,0,3,3903,,,5289
,1541151383703,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1543839751302,,,,,18301,3,0,0,0,,0,3,3310,,,5291
,1541151629649,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1541156211186,,,,,18301,3,0,0,0,,0,3,1503,,,5292
,1541152073288,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1541404743441,,,,,18301,2,0,0,0,,0,3,1501,,,5293
,1541157717361,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1541159145068,,,,,14102,2,0,0,0,,0,3,,,,5290
,1541158805317,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1541489524147,,,,,7811,4,0,0,0,,0,3,,,,5240
,1541163328850,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1543838230262,,,,,18901,4,0,0,0,,0,3,3901,,,5294
,1541163383180,2405,,NO,,0,,,0,0,,,0,0,0,0,1,,1542893073281,,,,,11401,3,0,0,0,,0,3,,,,5297
,1541164659502,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1543838224294,,,,TECH_REPLY,18901,4,0,0,0,,0,3,3901,,,5295
,1541164727598,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1543838217231,,,,TECH_REPLY,18901,4,0,0,0,,0,3,3901,,,5296
,1541404816006,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1541405602352,,,,,11401,3,0,0,0,,0,3,,,,5298
,1541405397702,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1541405477331,,,,,11401,4,0,0,0,,0,3,,,,5299
,1541406169094,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1541406222188,,,,,11401,3,0,0,0,,0,3,,,,5300
,1541411565845,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1541435151336,,,,,13805,3,0,0,0,,0,3,,,,5301
,1541417645870,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1554299770191,,,,,17101,,0,0,0,,0,3,,,,5302
,1541421950447,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1541667310829,,,,,11102,4,0,0,0,,0,3,,,,5303
,1541429345567,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1541505323966,,,,,13805,3,0,0,0,,0,3,3901,,,5304
,1541432501207,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1541432587959,,,,,13801,3,0,0,0,,0,3,,,,5305
,1541491990465,3903,,NO,,0,,,1,0,,,0,0,0,0,1,,1569919438952,,,,REQ_REPLY,16503,,0,0,0,,0,3,2701,1,,5306
,1541495753080,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1541576334826,,,,,18301,4,0,0,0,,0,3,1501,,,5307
,1541504495735,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1541504495751,,,,,13805,4,0,0,0,,0,3,3301,,,5308
,1541517510611,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1541517510627,,,,,13805,4,0,0,0,,0,3,3301,,,5309
,1541583997678,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1541584483959,,,,,14102,4,0,0,0,,0,3,,,,5310
,1541584337439,6301,,NO,,0,,,0,0,,,0,0,0,0,1,,1541585932194,,,,,13805,3,0,0,0,,0,3,,,,5312
,1541595440805,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1549878216931,,,,,14102,4,0,0,0,,0,3,,,,5313
,1541598088734,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1541598295336,,,,,18901,3,0,0,0,,0,3,3301,,,5311
,1541607347272,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1541608725402,,,,,18301,4,0,0,0,,0,3,3310,,,5314
,1541607886874,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1541666886775,,,,,13805,4,0,0,0,,0,3,3905,,,5315
,1541608044997,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1542878748009,,,,,13805,3,0,0,0,,0,3,,,,5316
,1541669710125,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1543827109224,,,,,13801,3,0,0,0,,0,3,3310,,,5319
,1541670133922,4501,,NO,,0,,,1,0,,,0,0,0,0,1,,1541692148665,,,,,14102,4,0,0,0,,0,3,,,,5317
,1541680847806,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1541680878151,,,,TECH_REPLY,9601,3,0,0,0,,0,3,1501,,,5318
,1541681705159,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1541681705175,,,,,13805,3,0,0,0,,0,3,3603,,,5274
,1541684910807,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1541684980075,,,,,18301,4,0,0,0,,0,3,1503,,,5322
,1541689746700,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1541689780825,,,,,18901,4,0,0,0,,0,3,3301,,,5320
,1541690182027,901,,NO,,0,,,0,0,,,0,0,0,0,0,,1542183520709,,,,,18901,4,0,0,0,,0,3,3902,,,5323
,1541758883161,6302,,NO,,0,,,0,0,,,0,0,0,0,1,,1542370778389,,,,,6609,3,0,0,0,,0,3,,,,5325
,1541768406059,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1541768432872,,,,,11401,3,0,0,0,,0,3,,,,5326
,1541768786161,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1541769185861,,,,,11401,3,0,0,0,,0,3,,,,5327
,1541769503950,5701,,NO,,0,,,0,0,,,0,0,0,0,1,,1542382812113,,,,,11401,3,0,0,0,,0,3,,,,5328
,1541774433257,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1542270552184,,,,,11401,3,0,0,0,,0,3,,,,5329
,1541774668607,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1541775048571,,,,,11401,3,0,0,0,,0,3,,,,5330
,1541776564650,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1541776587526,,,,,11401,3,0,0,0,,0,3,,,,5331
,1542019052702,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1542903734663,,,,,13805,4,0,0,0,,0,3,,,,5334
,1542024777072,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1542024777088,,,,,13805,4,0,0,0,,0,3,6001,,,5324
,1542025324110,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1543837210440,,,,,13805,4,0,0,0,,0,3,3902,,,5335
,1542029226108,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1542029423926,,,,,13805,4,0,0,0,,0,3,,,,5339
,1542032567964,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1542032791673,,,,,13805,3,0,0,0,,0,3,902,,,5340
,1542040713963,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1542040713979,,,,,13805,3,0,0,0,,0,3,3901,,,5337
,1542041063488,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1542041063519,,,,,13805,4,0,0,0,,0,3,,,,5341
,1542048116290,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1542625403549,,,,,14102,4,0,0,0,,0,3,,,,5321
